,loss,acc,val_loss,val_acc
0,0.2864763140678406,0.9035999774932861,0.0973888412117958,0.9662500023841858
1,0.15096761286258698,0.9490000009536743,0.06057201698422432,0.9850000143051147
2,0.12301138043403625,0.9574000239372253,0.0480378121137619,0.9862499833106995
3,0.10945485532283783,0.9610000252723694,0.046560946851968765,0.9850000143051147
4,0.09476998448371887,0.9664000272750854,0.03611760959029198,0.9887499809265137
