,loss,acc,val_loss,val_acc
0,0.40252622961997986,0.8514999747276306,0.24945318698883057,0.918749988079071
1,0.25217029452323914,0.9034000039100647,0.21847772598266602,0.9150000214576721
2,0.22488893568515778,0.914900004863739,0.15975388884544373,0.9474999904632568
3,0.21076184511184692,0.9193999767303467,0.14033015072345734,0.9574999809265137
4,0.2018667310476303,0.9204000234603882,0.12209634482860565,0.9574999809265137
